soil_moisture,pdsi,temperature,Month,Year,historic_mean_temperature,historic_mean_soil_moisture,historic_mean_pdsi
53.89162097131356,-1.8544814999069401,25.82606574965774,1,2001,28.51625043565107,75.36855554447006,0.2375062498354313
47.76545043353279,-0.9843882236483759,29.944387029677614,2,2001,28.51625043565107,75.36855554447006,0.2375062498354313
35.88056110243473,-1.578062243606013,32.368517074143945,3,2001,28.51625043565107,75.36855554447006,0.2375062498354313
28.994408607217498,-1.4567009715546084,34.34079494368279,4,2001,28.51625043565107,75.36855554447006,0.2375062498354313
24.89216049288633,-1.3682398533684372,31.680377508437545,5,2001,28.51625043565107,75.36855554447006,0.2375062498354313
22.562272706906494,-1.5963407993325998,27.819915359205353,6,2001,28.51625043565107,75.36855554447006,0.2375062498354313
33.47022077425849,-1.3837280275452462,28.20104701098081,7,2001,28.51625043565107,75.36855554447006,0.2375062498354313
41.70510416045982,-1.4548743556805697,27.451223090149266,8,2001,28.51625043565107,75.36855554447006,0.2375062498354313
39.39080805827413,-2.2289761247846265,27.731839747285036,9,2001,28.51625043565107,75.36855554447006,0.2375062498354313
51.434151521494606,-2.152794265366093,26.33395302245079,10,2001,28.51625043565107,75.36855554447006,0.2375062498354313
41.49715758972447,-2.3624826888867907,26.075433691119564,11,2001,28.51625043565107,75.36855554447006,0.2375062498354313
42.860082535714156,-1.702222259791655,25.93478457153951,12,2001,28.51625043565107,75.36855554447006,0.2375062498354313
34.86194611158998,-2.0379160766805,25.91636059149794,1,2002,28.51625043565107,75.36855554447006,0.2375062498354313
41.34667433452474,-0.2921649771973591,25.873998058917365,2,2002,28.51625043565107,75.36855554447006,0.2375062498354313
31.998713980121625,-0.6839631333085079,29.484979222910145,3,2002,28.51625043565107,75.36855554447006,0.2375062498354313
25.997254417217317,-1.3082808283688623,33.5544754801438,4,2002,28.51625043565107,75.36855554447006,0.2375062498354313
22.227948714040455,-1.4606307284326967,33.522289811012136,5,2002,28.51625043565107,75.36855554447006,0.2375062498354313
23.900359973597446,-1.4961745666389727,28.87217130448625,6,2002,28.51625043565107,75.36855554447006,0.2375062498354313
21.10511436887272,-2.326536859993694,27.763943708116173,7,2002,28.51625043565107,75.36855554447006,0.2375062498354313
19.53122414580756,-2.8366193264201884,28.92383457134774,8,2002,28.51625043565107,75.36855554447006,0.2375062498354313
138.73313360872933,-2.0250258171234097,27.05975189225758,9,2002,28.51625043565107,75.36855554447006,0.2375062498354313
146.900367789274,-1.379726754495983,27.351276050391057,10,2002,28.51625043565107,75.36855554447006,0.2375062498354313
99.10146096714104,-1.6116132424831136,25.8167244469908,11,2002,28.51625043565107,75.36855554447006,0.2375062498354313
96.09979506494874,-0.6624476735672677,24.554989245702103,12,2002,28.51625043565107,75.36855554447006,0.2375062498354313
70.74813343551124,-1.2017940468783173,23.925015627542944,1,2003,28.51625043565107,75.36855554447006,0.2375062498354313
52.736421429170136,-2.048172296768226,28.860382240815756,2,2003,28.51625043565107,75.36855554447006,0.2375062498354313
43.97615011633452,-0.6667266302397186,32.10806920461244,3,2003,28.51625043565107,75.36855554447006,0.2375062498354313
35.30819382681922,-0.09345757295667348,31.34092614185459,4,2003,28.51625043565107,75.36855554447006,0.2375062498354313
29.48766429194009,-0.20815790244360688,34.466192329778174,5,2003,28.51625043565107,75.36855554447006,0.2375062498354313
116.06336144111506,2.045685619671441,30.695393431660268,6,2003,28.51625043565107,75.36855554447006,0.2375062498354313
110.15181455239454,1.9654470310377417,27.76442940503573,7,2003,28.51625043565107,75.36855554447006,0.2375062498354313
127.33558486586878,2.398001874467832,28.220539440715307,8,2003,28.51625043565107,75.36855554447006,0.2375062498354313
106.94987967468346,1.2101356730462718,27.222980631152026,9,2003,28.51625043565107,75.36855554447006,0.2375062498354313
138.3523216287677,1.622646808762203,26.586341111816687,10,2003,28.51625043565107,75.36855554447006,0.2375062498354313
132.92359378645102,2.2451226473879853,25.72727436008455,11,2003,28.51625043565107,75.36855554447006,0.2375062498354313
99.91007333890167,1.7225700886099167,24.918115234990392,12,2003,28.51625043565107,75.36855554447006,0.2375062498354313
72.41212583047302,0.7455985432917422,26.57451633967206,1,2004,28.51625043565107,75.36855554447006,0.2375062498354313
58.03534998921588,0.4327337825958889,27.789971123518626,2,2004,28.51625043565107,75.36855554447006,0.2375062498354313
45.74559101400949,0.6926480300764952,30.839946315476634,3,2004,28.51625043565107,75.36855554447006,0.2375062498354313
41.13551489435302,2.2480330022759394,32.36476033805602,4,2004,28.51625043565107,75.36855554447006,0.2375062498354313
67.48207295458892,3.318206668172498,29.428405409274234,5,2004,28.51625043565107,75.36855554447006,0.2375062498354313
57.18367547223398,2.706064229858313,30.0607597392832,6,2004,28.51625043565107,75.36855554447006,0.2375062498354313
69.65578884012442,2.614891848558986,28.949865998418698,7,2004,28.51625043565107,75.36855554447006,0.2375062498354313
69.47227979736701,2.096882206458424,28.608099868649003,8,2004,28.51625043565107,75.36855554447006,0.2375062498354313
127.04849965424995,1.875983163970712,27.355567905035784,9,2004,28.51625043565107,75.36855554447006,0.2375062498354313
102.88590857418889,0.7043481512378651,26.476597144788524,10,2004,28.51625043565107,75.36855554447006,0.2375062498354313
72.69627433563531,-0.9580658576614285,26.646907612556106,11,2004,28.51625043565107,75.36855554447006,0.2375062498354313
55.4947691443531,-2.3074575249171287,26.203553043477584,12,2004,28.51625043565107,75.36855554447006,0.2375062498354313
43.20575681527132,-3.083426756482144,26.678654995384676,1,2005,28.51625043565107,75.36855554447006,0.2375062498354313
34.12523711926863,-3.6329958810667256,29.8655235155376,2,2005,28.51625043565107,75.36855554447006,0.2375062498354313
28.0521030024301,-3.6007977805708826,32.06363410290235,3,2005,28.51625043565107,75.36855554447006,0.2375062498354313
23.89315774862445,-3.3026562734856935,33.28055054357715,4,2005,28.51625043565107,75.36855554447006,0.2375062498354313
40.00775588126963,-1.7430302635572574,32.75755303150005,5,2005,28.51625043565107,75.36855554447006,0.2375062498354313
120.64267334786943,2.0087097267701,28.77146159874228,6,2005,28.51625043565107,75.36855554447006,0.2375062498354313
135.35050080813178,3.213021498179283,27.590106619870635,7,2005,28.51625043565107,75.36855554447006,0.2375062498354313
134.55238793264343,3.2079997256199912,28.08780169455313,8,2005,28.51625043565107,75.36855554447006,0.2375062498354313
126.80897437780969,2.25956771018825,27.25026492773788,9,2005,28.51625043565107,75.36855554447006,0.2375062498354313
158.01963986011685,3.2083983932604556,25.81324928479597,10,2005,28.51625043565107,75.36855554447006,0.2375062498354313
140.8700487925253,3.433149984687372,25.466042564235075,11,2005,28.51625043565107,75.36855554447006,0.2375062498354313
116.31289278255453,3.209067730743717,24.54125013470405,12,2005,28.51625043565107,75.36855554447006,0.2375062498354313
110.36076163077642,3.8559524167839303,25.29517180901967,1,2006,28.51625043565107,75.36855554447006,0.2375062498354313
82.80468983745283,3.2800980081583906,27.476253915923273,2,2006,28.51625043565107,75.36855554447006,0.2375062498354313
64.2296842921179,3.4035682007463155,30.287216543599875,3,2006,28.51625043565107,75.36855554447006,0.2375062498354313
45.39075425392839,2.573176163493393,34.2106289199664,4,2006,28.51625043565107,75.36855554447006,0.2375062498354313
77.80326004061874,3.7697528104317124,34.87120196648541,5,2006,28.51625043565107,75.36855554447006,0.2375062498354313
68.17586483506402,2.978876102658835,28.96005322020951,6,2006,28.51625043565107,75.36855554447006,0.2375062498354313
75.02494489997231,2.6672772951493404,27.943827711379658,7,2006,28.51625043565107,75.36855554447006,0.2375062498354313
137.36926866650265,3.634092871617495,27.632631050477798,8,2006,28.51625043565107,75.36855554447006,0.2375062498354313
113.82118695669834,2.292834387663826,27.79538085245886,9,2006,28.51625043565107,75.36855554447006,0.2375062498354313
139.9450596868862,2.512976943305458,27.20448776265886,10,2006,28.51625043565107,75.36855554447006,0.2375062498354313
129.19367400795352,2.7806561016517883,25.61613818115638,11,2006,28.51625043565107,75.36855554447006,0.2375062498354313
129.08236573742406,3.3498700676850555,24.180852835906506,12,2006,28.51625043565107,75.36855554447006,0.2375062498354313
107.10168812973696,3.440271406141958,25.282108245390834,1,2007,28.51625043565107,75.36855554447006,0.2375062498354313
98.88004619191493,4.372597115499578,26.214871241630718,2,2007,28.51625043565107,75.36855554447006,0.2375062498354313
70.83830071953246,4.1843444521894435,28.738616927031448,3,2007,28.51625043565107,75.36855554447006,0.2375062498354313
50.82883002806846,3.5170511737134387,32.89940822390219,4,2007,28.51625043565107,75.36855554447006,0.2375062498354313
43.207039509330336,2.9731386251714995,33.25614621448252,5,2007,28.51625043565107,75.36855554447006,0.2375062498354313
35.72755528825829,1.2449043831970399,29.39490105127405,6,2007,28.51625043565107,75.36855554447006,0.2375062498354313
30.670429201420514,-0.5048092426327387,29.352530496893927,7,2007,28.51625043565107,75.36855554447006,0.2375062498354313
156.35010062909026,3.008073631760779,28.103792627931533,8,2007,28.51625043565107,75.36855554447006,0.2375062498354313
176.2535385085893,3.6709837242787984,27.075499890378854,9,2007,28.51625043565107,75.36855554447006,0.2375062498354313
184.3852817129508,4.445434931527196,26.021951313971332,10,2007,28.51625043565107,75.36855554447006,0.2375062498354313
137.51696490476536,3.896945593776207,25.248345538604223,11,2007,28.51625043565107,75.36855554447006,0.2375062498354313
101.17624654658123,2.953350853926897,26.536507144411992,12,2007,28.51625043565107,75.36855554447006,0.2375062498354313
80.64049567620621,2.1805449731417164,25.992695247536044,1,2008,28.51625043565107,75.36855554447006,0.2375062498354313
70.75741936855198,2.225276337128842,26.806538797232115,2,2008,28.51625043565107,75.36855554447006,0.2375062498354313
56.24864805039994,2.202796280257544,28.73652811869921,3,2008,28.51625043565107,75.36855554447006,0.2375062498354313
42.990022463128376,1.7795235987567937,30.9820947282589,4,2008,28.51625043565107,75.36855554447006,0.2375062498354313
34.888024339443604,1.2393527616529474,34.39032949512669,5,2008,28.51625043565107,75.36855554447006,0.2375062498354313
132.48026535408073,2.7899976451361272,28.585637076218603,6,2008,28.51625043565107,75.36855554447006,0.2375062498354313
95.31461915920558,1.8745821169847452,27.929175279655574,7,2008,28.51625043565107,75.36855554447006,0.2375062498354313
68.63959538653879,-0.7809327108510855,29.68160362308739,8,2008,28.51625043565107,75.36855554447006,0.2375062498354313
130.6573515495734,-0.9179246378900098,28.410926576685814,9,2008,28.51625043565107,75.36855554447006,0.2375062498354313
138.32561616089234,-0.7876224088067825,25.73673595008586,10,2008,28.51625043565107,75.36855554447006,0.2375062498354313
91.39689584785242,-1.9468164670483301,25.74695338078488,11,2008,28.51625043565107,75.36855554447006,0.2375062498354313
67.59587428592796,-2.6358018708649302,25.69800354414008,12,2008,28.51625043565107,75.36855554447006,0.2375062498354313
54.86243278960792,-2.7945555732624237,25.835627551090873,1,2009,28.51625043565107,75.36855554447006,0.2375062498354313
43.21729237773371,-3.1297880853499,29.108319229531123,2,2009,28.51625043565107,75.36855554447006,0.2375062498354313
34.03910070807612,-3.389266420648636,32.2015784301741,3,2009,28.51625043565107,75.36855554447006,0.2375062498354313
28.102645096890598,-3.6649453351014714,35.0154592766662,4,2009,28.51625043565107,75.36855554447006,0.2375062498354313
24.08985006566212,-4.057610919029665,36.18902232005113,5,2009,28.51625043565107,75.36855554447006,0.2375062498354313
22.581315314791844,-4.005788338481546,31.636062041884113,6,2009,28.51625043565107,75.36855554447006,0.2375062498354313
19.987854427102747,-4.671613828196389,29.711527594207183,7,2009,28.51625043565107,75.36855554447006,0.2375062498354313
18.666359887680052,-4.856482543843807,29.09466017000435,8,2009,28.51625043565107,75.36855554447006,0.2375062498354313
18.608457314744918,-5.30706591909701,28.79094933049174,9,2009,28.51625043565107,75.36855554447006,0.2375062498354313
16.765430312335535,-6.1993131945818964,27.9715071218469,10,2009,28.51625043565107,75.36855554447006,0.2375062498354313
49.386665946073826,-4.657983834677553,25.110707678686982,11,2009,28.51625043565107,75.36855554447006,0.2375062498354313
42.84266183684094,-4.141989653011151,25.091697314317233,12,2009,28.51625043565107,75.36855554447006,0.2375062498354313
34.92804204942452,-4.206237505895204,24.890437257195746,1,2010,28.51625043565107,75.36855554447006,0.2375062498354313
29.228521022634123,-4.1362623599170405,24.991952833869224,2,2010,28.51625043565107,75.36855554447006,0.2375062498354313
24.84309688153616,-4.411033188429447,28.838373306861403,3,2010,28.51625043565107,75.36855554447006,0.2375062498354313
21.678705924251343,-3.790822202236425,32.26303410346824,4,2010,28.51625043565107,75.36855554447006,0.2375062498354313
54.60253979780025,-1.9320407292594777,32.047540377952,5,2010,28.51625043565107,75.36855554447006,0.2375062498354313
88.43936813155042,-0.00037930214178239836,30.43139027087215,6,2010,28.51625043565107,75.36855554447006,0.2375062498354313
130.36426159220994,2.914070213559013,27.432464311129614,7,2010,28.51625043565107,75.36855554447006,0.2375062498354313
143.38407920805275,4.192705270174097,27.406417339467744,8,2010,28.51625043565107,75.36855554447006,0.2375062498354313
167.20761540242165,4.740310497436042,26.86706212569698,9,2010,28.51625043565107,75.36855554447006,0.2375062498354313
136.3185902042629,3.7455142245694026,27.228359105132725,10,2010,28.51625043565107,75.36855554447006,0.2375062498354313
102.10779481181767,2.903119296626394,26.970506382980304,11,2010,28.51625043565107,75.36855554447006,0.2375062498354313
80.14737974974082,1.9029130192375308,25.0146064546012,12,2010,28.51625043565107,75.36855554447006,0.2375062498354313
65.16547965453664,1.1190489075380985,26.18522873657059,1,2011,28.51625043565107,75.36855554447006,0.2375062498354313
51.96296082786907,-0.47293829360596756,28.22629659789675,2,2011,28.51625043565107,75.36855554447006,0.2375062498354313
42.3433574593705,-0.14896939462260733,30.65670498752359,3,2011,28.51625043565107,75.36855554447006,0.2375062498354313
32.70777846911746,-1.9066632891138473,35.37696356617153,4,2011,28.51625043565107,75.36855554447006,0.2375062498354313
27.055447066143717,-2.979278629171788,36.628445434259476,5,2011,28.51625043565107,75.36855554447006,0.2375062498354313
62.623123996193925,-2.072011874093688,31.6754433398735,6,2011,28.51625043565107,75.36855554447006,0.2375062498354313
80.55830111678091,-1.539459404927983,28.155195753419978,7,2011,28.51625043565107,75.36855554447006,0.2375062498354313
62.845394282642616,-2.3357259978723883,28.410505407059038,8,2011,28.51625043565107,75.36855554447006,0.2375062498354313
153.85161973337551,-1.3573323836275462,26.984066221914293,9,2011,28.51625043565107,75.36855554447006,0.2375062498354313
176.89033742733065,1.6259357184066123,25.441151840847777,10,2011,28.51625043565107,75.36855554447006,0.2375062498354313
155.20434713963772,2.2205904038142945,25.653863930982148,11,2011,28.51625043565107,75.36855554447006,0.2375062498354313
120.7114974818479,2.03065374586408,25.06654955307118,12,2011,28.51625043565107,75.36855554447006,0.2375062498354313
100.09264390052009,2.1468028293472,25.404329122773905,1,2012,28.51625043565107,75.36855554447006,0.2375062498354313
77.12969761385986,1.6029169252258497,26.599594094301793,2,2012,28.51625043565107,75.36855554447006,0.2375062498354313
55.522645263181104,1.041969960473494,31.488817412028258,3,2012,28.51625043565107,75.36855554447006,0.2375062498354313
53.54670042372032,2.6601480885091933,31.004602806887235,4,2012,28.51625043565107,75.36855554447006,0.2375062498354313
56.0779820969388,2.9583026050854593,30.93752722456923,5,2012,28.51625043565107,75.36855554447006,0.2375062498354313
149.4296142744131,4.23099544316767,28.021839322108523,6,2012,28.51625043565107,75.36855554447006,0.2375062498354313
131.8153670247904,3.7179842882818015,27.689940261297853,7,2012,28.51625043565107,75.36855554447006,0.2375062498354313
118.02137294382818,2.958128082790616,27.62243979931887,8,2012,28.51625043565107,75.36855554447006,0.2375062498354313
158.91988273721043,2.841191766198701,28.301816542986202,9,2012,28.51625043565107,75.36855554447006,0.2375062498354313
163.6171419768628,2.9005755392559465,26.999547502737737,10,2012,28.51625043565107,75.36855554447006,0.2375062498354313
118.93543484376636,2.2814177352011136,26.77176195273999,11,2012,28.51625043565107,75.36855554447006,0.2375062498354313
89.1781059097471,1.4482739466973185,27.26001376953404,12,2012,28.51625043565107,75.36855554447006,0.2375062498354313
77.13289965591275,1.5090487957536647,26.801666203145377,1,2013,28.51625043565107,75.36855554447006,0.2375062498354313
60.83515189056421,0.3539998614242786,29.53698716313825,2,2013,28.51625043565107,75.36855554447006,0.2375062498354313
47.532346415344584,-0.06155910371055095,30.953381054794992,3,2013,28.51625043565107,75.36855554447006,0.2375062498354313
38.802259191151045,0.8184593361020015,34.30207899514008,4,2013,28.51625043565107,75.36855554447006,0.2375062498354313
36.67470719175854,1.68155901871737,33.42671829309605,5,2013,28.51625043565107,75.36855554447006,0.2375062498354313
76.61475151751988,2.173862941196287,29.292186137299645,6,2013,28.51625043565107,75.36855554447006,0.2375062498354313
121.5979235533004,2.7164775190876975,28.176093507597464,7,2013,28.51625043565107,75.36855554447006,0.2375062498354313
154.88130377605552,3.7989636982356205,27.59470664846806,8,2013,28.51625043565107,75.36855554447006,0.2375062498354313
162.7469108463762,3.7437158522801894,26.96089544436479,9,2013,28.51625043565107,75.36855554447006,0.2375062498354313
171.80027736398122,4.305351030379712,26.405952310512106,10,2013,28.51625043565107,75.36855554447006,0.2375062498354313
170.07817189028677,5.087240516222325,24.848465351555596,11,2013,28.51625043565107,75.36855554447006,0.2375062498354313
166.21507002001562,5.550406896268152,24.61888015638564,12,2013,28.51625043565107,75.36855554447006,0.2375062498354313
151.12375232634434,6.056122254294747,23.62912837989886,1,2014,28.51625043565107,75.36855554447006,0.2375062498354313
125.73030412295307,6.684174287640032,26.79818622489105,2,2014,28.51625043565107,75.36855554447006,0.2375062498354313
92.20018111849983,6.527022002594806,30.404837861764374,3,2014,28.51625043565107,75.36855554447006,0.2375062498354313
71.33773149655472,6.607726987303075,33.44467761345425,4,2014,28.51625043565107,75.36855554447006,0.2375062498354313
112.97213748007542,7.655378210626862,29.620351398455764,5,2014,28.51625043565107,75.36855554447006,0.2375062498354313
93.94040042847297,6.572611264083341,28.150020711874483,6,2014,28.51625043565107,75.36855554447006,0.2375062498354313
78.00588457286987,5.219704850289503,29.074486371001594,7,2014,28.51625043565107,75.36855554447006,0.2375062498354313
83.36490511949572,4.5575357860316394,29.33713812524705,8,2014,28.51625043565107,75.36855554447006,0.2375062498354313
136.02410823504863,3.9828091770401137,27.496274007027527,9,2014,28.51625043565107,75.36855554447006,0.2375062498354313
187.49106479294377,6.018885064814182,26.99413593043283,10,2014,28.51625043565107,75.36855554447006,0.2375062498354313
177.96999864657965,6.472641621410294,24.890280241533016,11,2014,28.51625043565107,75.36855554447006,0.2375062498354313
153.1068016579203,6.2971463198210476,25.57301009733983,12,2014,28.51625043565107,75.36855554447006,0.2375062498354313
123.12104565562795,6.016407384054726,25.270381931515622,1,2015,28.51625043565107,75.36855554447006,0.2375062498354313
94.10653234057615,5.224389963235758,26.91727198906789,2,2015,28.51625043565107,75.36855554447006,0.2375062498354313
69.99175265522805,4.838921242322311,30.603803317162804,3,2015,28.51625043565107,75.36855554447006,0.2375062498354313
51.24208311680858,4.322315433504023,34.81156685160551,4,2015,28.51625043565107,75.36855554447006,0.2375062498354313
39.30391886667196,3.0671677196114127,34.51853352799942,5,2015,28.51625043565107,75.36855554447006,0.2375062498354313
34.641644395234366,2.1937148933359585,30.31645784388925,6,2015,28.51625043565107,75.36855554447006,0.2375062498354313
28.624548249996725,-1.8999616191374966,29.801340032297865,7,2015,28.51625043565107,75.36855554447006,0.2375062498354313
36.28901459248692,-2.022453818015757,29.657407471159946,8,2015,28.51625043565107,75.36855554447006,0.2375062498354313
67.74085810721033,-2.4658099128774627,28.116115542065586,9,2015,28.51625043565107,75.36855554447006,0.2375062498354313
76.15892017159402,-2.4751293563017565,26.734252957436045,10,2015,28.51625043565107,75.36855554447006,0.2375062498354313
104.53680179187974,-0.9882014318570257,25.98647961544879,11,2015,28.51625043565107,75.36855554447006,0.2375062498354313
93.66550748054772,-0.2543503157910314,25.990041533772423,12,2015,28.51625043565107,75.36855554447006,0.2375062498354313
73.51830268730782,0.11734022701477928,24.257791807464518,1,2016,28.51625043565107,75.36855554447006,0.2375062498354313
56.593442992943,-0.1255987659367957,24.648513354911483,2,2016,28.51625043565107,75.36855554447006,0.2375062498354313
42.73720341210572,-0.1052238797421158,29.6491640202693,3,2016,28.51625043565107,75.36855554447006,0.2375062498354313
33.61781904871323,-0.47715241161061134,32.60979701189318,4,2016,28.51625043565107,75.36855554447006,0.2375062498354313
27.77049239196037,-1.7129727158212673,33.66722765686224,5,2016,28.51625043565107,75.36855554447006,0.2375062498354313
24.84279126658684,-2.0731200587930627,30.22377686273557,6,2016,28.51625043565107,75.36855554447006,0.2375062498354313
21.77208812863111,-2.873991394446164,28.89580693089426,7,2016,28.51625043565107,75.36855554447006,0.2375062498354313
20.12156718082855,-3.4663786517595607,28.24531049884277,8,2016,28.51625043565107,75.36855554447006,0.2375062498354313
18.9151295613924,-4.1934540919342105,27.711740147342972,9,2016,28.51625043565107,75.36855554447006,0.2375062498354313
17.062976542359287,-5.19159016684974,27.40493636395969,10,2016,28.51625043565107,75.36855554447006,0.2375062498354313
15.523374457994633,-5.846474155392354,27.222945871219586,11,2016,28.51625043565107,75.36855554447006,0.2375062498354313
14.255686635894175,-6.115952923047458,26.379262638582237,12,2016,28.51625043565107,75.36855554447006,0.2375062498354313
13.192007209634404,-6.55410666359942,27.445305169647515,1,2017,28.51625043565107,75.36855554447006,0.2375062498354313
12.283949279429184,-6.89931094873125,30.103003018978715,2,2017,28.51625043565107,75.36855554447006,0.2375062498354313
11.499844989170173,-7.11082716509596,32.43114194191553,3,2017,28.51625043565107,75.36855554447006,0.2375062498354313
10.814805247955643,-6.524318402720559,34.05691640748916,4,2017,28.51625043565107,75.36855554447006,0.2375062498354313
10.20824787136119,-6.416280668544655,32.71989012005519,5,2017,28.51625043565107,75.36855554447006,0.2375062498354313
28.423833633349524,-5.4713768137832295,29.066861243367637,6,2017,28.51625043565107,75.36855554447006,0.2375062498354313
34.574519652580605,-5.0045592510625605,27.929647213333787,7,2017,28.51625043565107,75.36855554447006,0.2375062498354313
48.63984749277195,-4.443624990011004,28.45580118760194,8,2017,28.51625043565107,75.36855554447006,0.2375062498354313
79.4027334712598,-4.3596331835330275,27.37046372007603,9,2017,28.51625043565107,75.36855554447006,0.2375062498354313
87.6591066945464,-3.9563692563241295,25.41543372540506,10,2017,28.51625043565107,75.36855554447006,0.2375062498354313
59.82457486577823,-4.148217175909388,25.718003858101877,11,2017,28.51625043565107,75.36855554447006,0.2375062498354313
41.80892005611339,-4.491677937032145,25.45954152237283,12,2017,28.51625043565107,75.36855554447006,0.2375062498354313
93.07757202359176,2.400119286002214,23.45812547822276,1,2018,28.51625043565107,75.36855554447006,0.2375062498354313
69.89043119691144,1.858011872246173,27.996296936973156,2,2018,28.51625043565107,75.36855554447006,0.2375062498354313
52.83281303683455,1.6884777870008025,32.03988197577791,3,2018,28.51625043565107,75.36855554447006,0.2375062498354313
54.86365468586907,3.2181234996283803,33.09729787096052,4,2018,28.51625043565107,75.36855554447006,0.2375062498354313
49.09963576750753,3.0927572462412067,30.15381192819695,5,2018,28.51625043565107,75.36855554447006,0.2375062498354313
90.74806309446052,3.5125390356325545,28.72907561523386,6,2018,28.51625043565107,75.36855554447006,0.2375062498354313
72.22854731507037,2.573466292142531,28.69737360818883,7,2018,28.51625043565107,75.36855554447006,0.2375062498354313
88.9859936874143,2.3785471072084126,28.44296899452714,8,2018,28.51625043565107,75.36855554447006,0.2375062498354313
103.3270415233004,1.572871820668181,27.541014299550273,9,2018,28.51625043565107,75.36855554447006,0.2375062498354313
124.45741431515549,1.8221987351730837,27.168238339554325,10,2018,28.51625043565107,75.36855554447006,0.2375062498354313
118.35348205282664,2.3373048033586814,25.99551682381275,11,2018,28.51625043565107,75.36855554447006,0.2375062498354313
88.82770815578274,1.652389706408914,24.8618761521915,12,2018,28.51625043565107,75.36855554447006,0.2375062498354313
72.5033442854329,1.6134983678086654,25.273603042857328,1,2019,28.51625043565107,75.36855554447006,0.2375062498354313
53.06865546882254,0.5591736266335068,28.707076749139464,2,2019,28.51625043565107,75.36855554447006,0.2375062498354313
38.804877201101654,-0.34259007308025335,31.653278903485397,3,2019,28.51625043565107,75.36855554447006,0.2375062498354313
30.880659731412315,-0.8494646957502499,34.207339865522854,4,2019,28.51625043565107,75.36855554447006,0.2375062498354313
25.82205706456854,-1.8858326439190989,33.41253748946371,5,2019,28.51625043565107,75.36855554447006,0.2375062498354313
22.33898425825784,-2.6375764395364603,31.25315481073868,6,2019,28.51625043565107,75.36855554447006,0.2375062498354313
19.732301036408206,-3.6439113743433458,29.210346437732547,7,2019,28.51625043565107,75.36855554447006,0.2375062498354313
17.72004133252597,-4.368754033131234,29.07515739463127,8,2019,28.51625043565107,75.36855554447006,0.2375062498354313
16.112767787237033,-5.297003955413828,28.319396911844745,9,2019,28.51625043565107,75.36855554447006,0.2375062498354313
50.178681682733945,-4.6801242747292235,27.294186141143175,10,2019,28.51625043565107,75.36855554447006,0.2375062498354313
41.154796804074145,-4.155319798178522,25.06169096456255,11,2019,28.51625043565107,75.36855554447006,0.2375062498354313
33.20430269377289,-3.908408194260946,25.12067462265275,12,2019,28.51625043565107,75.36855554447006,0.2375062498354313
25.88848483588779,-4.228505111366307,25.159538510127316,1,2020,28.51625043565107,75.36855554447006,0.2375062498354313
21.75315351744432,-4.408701804856743,27.891425063958028,2,2020,28.51625043565107,75.36855554447006,0.2375062498354313
18.943701884768352,-4.875488609304676,32.55729429078737,3,2020,28.51625043565107,75.36855554447006,0.2375062498354313
16.86664624983961,-4.98620822206858,37.614508188933605,4,2020,28.51625043565107,75.36855554447006,0.2375062498354313
15.255350100075484,-4.288628964825219,32.468592554174386,5,2020,28.51625043565107,75.36855554447006,0.2375062498354313
129.78038985977065,-0.46231990765313774,27.494361575578367,6,2020,28.51625043565107,75.36855554447006,0.2375062498354313
97.34463597767991,-0.6934588607872976,28.67836921901563,7,2020,28.51625043565107,75.36855554447006,0.2375062498354313
106.20166952362767,-0.5138489718372629,27.919438760192687,8,2020,28.51625043565107,75.36855554447006,0.2375062498354313
110.34696237807,-0.9374482828386395,26.915393048753785,9,2020,28.51625043565107,75.36855554447006,0.2375062498354313
191.32188725385643,4.263987143865992,25.49744600199348,10,2020,28.51625043565107,75.36855554447006,0.2375062498354313
173.7430022250667,4.900447902679071,24.62830670746491,11,2020,28.51625043565107,75.36855554447006,0.2375062498354313
142.2698629993936,4.643569023886359,23.461547337530014,12,2020,28.51625043565107,75.36855554447006,0.2375062498354313
